Date,GSPC,IXIC,VIX,MSFT,GOOGL
2018-10-24,2656.10009765625,7108.39990234375,25.229999542236328,95.32357025146484,52.459625244140625
2018-10-25,2705.570068359375,7318.33984375,24.219999313354492,100.89466857910156,54.76570510864258
2018-10-26,2658.68994140625,7167.2099609375,24.15999984741211,99.64631652832031,53.78114318847656
2018-10-29,2641.25,7050.2900390625,24.700000762939453,96.74896240234375,51.34852600097656
2018-10-30,2682.6298828125,7161.64990234375,23.350000381469727,96.63716888427734,52.08198547363281
2018-10-31,2711.739990234375,7305.89990234375,21.229999542236328,99.5065689086914,54.12008285522461
2018-11-01,2740.3701171875,7434.06005859375,19.34000015258789,98.67742156982422,53.891815185546875
2018-11-02,2723.06005859375,7356.990234375,19.510000228881836,98.9010009765625,53.17274475097656
2018-11-05,2738.31005859375,7328.85009765625,19.959999084472656,100.15869903564453,52.390647888183594
2018-11-06,2755.449951171875,7375.9599609375,19.90999984741211,100.35433959960938,53.07746124267578
2018-11-07,2813.889892578125,7570.75,16.360000610351562,104.30442810058594,54.996456146240234
2018-11-08,2806.830078125,7530.8798828125,16.719999313354492,104.10877990722656,54.321067810058594
2018-11-09,2781.010009765625,7406.89990234375,17.360000610351562,102.07782745361328,53.44717025756836
2018-11-12,2726.219970703125,7200.8701171875,20.450000762939453,99.56246185302734,52.07453536987305
2018-11-13,2722.179931640625,7200.8701171875,20.020000457763672,99.62765502929688,52.005558013916016
2018-11-14,2701.580078125,7136.39013671875,21.25,98.21483612060547,52.333580017089844
2018-11-15,2730.199951171875,7259.02978515625,19.979999542236328,100.37618255615234,53.15090560913086
2018-11-16,2736.27001953125,7247.8701171875,18.139999389648438,101.3211898803711,53.0129508972168
2018-11-19,2690.72998046875,7028.47998046875,20.100000381469727,97.88738250732422,50.98575973510742
2018-11-20,2641.889892578125,6908.81982421875,22.479999542236328,95.1646499633789,51.13613510131836
2018-11-21,2649.929931640625,6972.25,20.799999237060547,96.47453308105469,51.7802619934082
2018-11-23,2632.56005859375,6938.97998046875,21.520000457763672,96.43711853027344,51.1187629699707
2018-11-26,2673.449951171875,7081.85009765625,18.899999618530273,99.61831665039062,52.40107345581055
2018-11-27,2682.169921875,7082.7001953125,19.020000457763672,100.24518585205078,52.219444274902344
2018-11-28,2743.7900390625,7291.58984375,18.489999771118164,103.96905517578125,54.18013000488281
2018-11-29,2737.800048828125,7273.080078125,18.790000915527344,103.09892272949219,54.31858825683594
2018-11-30,2760.169921875,7330.5400390625,18.06999969482422,103.75387573242188,55.06643295288086
2018-12-03,2790.3701171875,7441.509765625,16.440000534057617,104.87665557861328,55.399417877197266
2018-12-04,2700.06005859375,7158.43017578125,20.739999771118164,101.5363998413086,52.72512435913086
2018-12-06,2695.949951171875,7188.259765625,21.190000534057617,102.16329956054688,53.49977111816406
2018-12-07,2633.080078125,6969.25,23.229999542236328,98.07450103759766,51.93657684326172
2018-12-10,2637.719970703125,7020.52001953125,22.639999389648438,100.66624450683594,52.26410675048828
2018-12-11,2636.780029296875,7031.830078125,21.760000228881836,101.60189819335938,52.68443298339844
2018-12-12,2651.070068359375,7098.31005859375,21.459999084472656,102.06036376953125,53.28390884399414
2018-12-13,2650.5400390625,7070.330078125,20.649999618530273,102.40653228759766,53.274471282958984
2018-12-14,2599.949951171875,6910.66015625,21.6299991607666,99.20663452148438,52.1911506652832
2018-12-17,2545.93994140625,6753.72998046875,24.520000457763672,96.26872253417969,50.89793014526367
2018-12-18,2546.159912109375,6783.91015625,25.579999923706055,97.27921295166016,51.77927017211914
2018-12-19,2506.9599609375,6636.830078125,25.579999923706055,97.0172119140625,51.3847541809082
2018-12-20,2467.419921875,6528.41015625,28.3799991607666,94.97749328613281,50.795204162597656
2018-12-21,2416.6201171875,6332.990234375,30.110000610351562,91.9085922241211,49.190826416015625
2018-12-24,2351.10009765625,6192.919921875,36.06999969482422,88.07243347167969,48.86429977416992
2018-12-26,2467.699951171875,6554.35986328125,30.40999984741211,94.0886459350586,51.99959945678711
2018-12-27,2488.830078125,6579.490234375,29.959999084472656,94.66873931884766,52.25020980834961
2018-12-28,2485.739990234375,6584.52001953125,28.34000015258789,93.92957305908203,51.94154739379883
2018-12-31,2506.85009765625,6635.27978515625,25.420000076293945,95.03364562988281,51.8561897277832
2019-01-02,2510.030029296875,6665.93994140625,23.219999313354492,94.61259460449219,52.33855056762695
2019-01-03,2447.889892578125,6463.5,25.450000762939453,91.13198852539062,50.88899612426758
2019-01-04,2531.93994140625,6738.85986328125,21.3799991607666,95.3704833984375,53.499271392822266
2019-01-07,2549.68994140625,6823.47021484375,21.399999618530273,95.49211120605469,53.392581939697266
